USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q61,gender,age,chiiki
43,3,2,2,7,55,25,0,50,20,0,50,15,0,50,10,0,3,2,2,2,2,8,NA,1,0,1,1,0,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,1,4,1,28,13
44,3,3,2,8,50,30,50,50,30,10,50,30,30,30,30,10,3,3,2,3,3,8,NA,8,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,50,7
45,3,3,1,8,60,40,30,30,35,10,60,40,30,30,35,5,3,4,4,3,3,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,63,14
46,3,3,1,1,100,100,50,100,0,50,100,100,50,50,0,50,5,5,5,5,5,5,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,5,5,1,NA,1,2,2,2,1,73,23
47,1,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,99,2,43,46
48,3,3,1,5,0,20,10,20,80,70,0,10,10,10,80,80,5,5,4,4,5,6,2,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,7,6,2,1,1,5,5,4,1,58,14
49,3,3,2,8,75,50,50,25,25,25,75,50,50,25,25,25,3,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,71,23
50,3,3,1,8,50,100,50,50,50,50,50,100,50,50,50,50,5,5,5,5,5,2,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,2,2,1,NA,1,2,2,2,2,70,44
51,3,3,2,7,0,0,50,0,100,50,75,0,50,0,50,50,3,3,5,5,5,8,NA,1,0,0,0,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,2,2,60,4
52,3,3,1,8,60,50,30,30,20,0,50,40,20,40,20,0,5,5,2,2,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,2,2,3,1,51,14
53,3,2,2,3,0,60,0,75,60,65,0,60,0,80,70,60,3,4,3,4,4,4,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,4,4,1,NA,3,NA,NA,3,2,63,27
54,2,3,2,7,80,80,50,50,50,50,50,50,10,50,50,10,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,43,13
55,3,3,2,5,0,25,25,50,75,75,0,25,50,50,75,50,3,2,4,3,4,1,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,4,2,2,59,14
56,1,2,1,8,90,10,50,50,40,10,80,20,50,50,30,20,2,3,1,2,2,1,2,NA,0,1,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,53,21
57,2,2,3,8,50,50,50,40,40,50,50,50,40,40,40,50,3,3,2,3,2,8,NA,8,0,0,1,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,45,13
58,3,2,1,6,25,25,25,75,70,25,25,25,25,75,50,25,5,3,3,4,4,4,2,NA,1,1,0,0,0,0,0,0,2,NA,NA,1,4,4,1,NA,1,8,4,4,2,66,27
59,1,1,2,5,40,40,30,30,40,50,40,40,30,30,40,40,4,2,2,3,3,7,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,6,4,2,51,14
60,3,3,1,3,100,100,10,10,10,0,100,50,10,10,0,10,3,3,3,2,2,8,NA,1,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,1,63,13
61,3,1,2,5,25,50,10,15,40,50,25,45,15,10,50,50,4,4,2,3,3,8,NA,6,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,55,7
62,4,NA,1,4,0,80,30,50,50,50,10,70,0,60,50,20,4,4,5,4,4,2,2,NA,1,0,0,0,0,1,0,0,1,2,2,NA,NA,NA,1,NA,1,2,2,4,2,72,5
63,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,29,27
64,1,1,1,1,10,10,0,0,10,3,7,5,0,0,5,0,2,4,3,3,3,8,NA,5,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,7,7,4,1,60,5
65,3,3,2,8,10,60,20,60,80,70,10,60,10,50,80,60,4,5,4,4,4,8,NA,5,1,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,2,57,14
66,1,2,2,1,75,40,50,50,40,20,70,40,40,50,20,10,3,3,1,2,2,1,2,NA,0,0,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,43,20
67,1,2,3,1,100,0,0,0,0,0,80,0,0,0,0,0,2,2,1,1,2,1,2,NA,0,1,1,1,1,1,1,0,3,NA,NA,1,1,1,1,NA,1,1,1,2,2,43,27
68,3,3,1,7,70,70,50,50,60,50,70,70,50,60,60,50,2,2,3,3,3,8,NA,2,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,39,22
69,1,1,1,8,50,50,50,50,50,50,60,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,8,7,4,2,50,4
70,3,3,2,4,90,10,50,50,20,0,90,10,40,40,20,0,3,2,2,1,2,1,2,NA,0,0,0,0,0,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,62,20
71,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,67,18
72,3,3,2,2,80,30,50,40,40,30,80,30,40,30,40,20,3,3,2,2,2,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,1,1,1,1,NA,2,NA,NA,3,2,61,13
73,3,1,2,5,0,30,0,0,60,60,0,20,0,0,60,60,4,4,2,3,4,5,2,NA,1,0,1,1,0,0,0,0,2,NA,NA,1,6,5,2,1,1,2,2,4,1,66,13
74,2,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,8,NA,8,1,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,61,3
75,3,3,2,1,70,50,60,50,20,0,70,50,60,50,10,0,4,4,2,2,2,8,NA,1,0,0,0,0,1,1,1,0,2,NA,NA,1,3,3,1,NA,1,3,3,3,1,65,28
76,3,3,1,5,0,50,50,50,50,100,0,50,0,30,50,100,4,3,4,4,4,6,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,6,6,1,NA,1,5,5,3,1,58,7
77,3,2,1,1,90,90,85,85,70,0,70,30,50,70,40,0,1,2,1,1,1,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,4,4,1,44,14
78,3,2,2,7,60,20,10,10,30,10,50,50,20,20,20,10,4,4,4,4,4,8,NA,1,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,56,23
79,4,NA,1,7,10,20,0,0,65,50,0,0,0,0,70,50,4,3,2,3,4,5,2,NA,1,1,1,0,0,0,0,0,1,6,5,NA,NA,NA,2,1,1,2,2,3,1,64,16
80,3,1,1,4,70,95,66,50,70,50,60,80,40,50,20,50,2,1,3,2,1,1,1,NA,0,0,0,0,1,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,29,15
81,3,3,2,8,50,30,25,10,5,0,30,20,35,20,5,0,4,2,2,2,2,8,NA,3,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,3,2,1,58,23
82,2,3,3,7,50,0,50,50,50,50,50,50,0,50,50,50,3,3,3,3,3,8,NA,1,0,0,1,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,45,14
83,3,2,1,1,10,80,0,100,0,0,10,80,0,100,0,0,5,5,4,5,5,4,1,NA,1,0,1,0,1,1,1,0,2,NA,NA,1,4,4,1,NA,1,4,4,4,2,51,27
84,3,1,1,5,0,10,5,3,65,60,10,15,5,6,60,60,5,5,5,5,5,6,2,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,5,6,2,6,1,5,5,4,1,62,31
85,3,2,1,1,100,0,10,0,0,0,100,10,10,50,0,10,3,2,3,2,2,1,2,NA,0,1,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,28,21
86,2,2,2,5,50,0,0,0,50,0,50,0,0,0,0,0,3,2,4,4,3,8,NA,1,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,2,69,12
87,3,3,2,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,99,1,57,13
88,3,2,1,8,70,50,75,50,25,0,60,25,70,50,0,0,3,3,2,2,2,8,NA,1,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,3,3,2,2,61,27
89,3,2,2,5,40,45,60,35,60,25,40,30,30,25,60,25,4,1,4,2,3,8,NA,5,0,0,0,0,0,1,0,0,3,NA,NA,1,2,5,2,1,1,2,2,4,1,38,8
90,3,1,1,6,40,20,30,15,20,20,50,30,40,30,30,25,2,2,2,2,2,1,2,NA,0,1,0,0,0,0,0,0,2,NA,NA,1,3,3,1,NA,1,1,3,99,2,71,34
91,3,1,2,2,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,2,2,NA,0,0,0,0,1,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,4,4,4,2,37,14
92,3,3,2,5,40,50,0,30,100,80,40,50,0,30,70,70,4,2,4,4,4,8,NA,6,0,0,1,0,0,0,0,0,2,NA,NA,1,5,6,2,5,1,2,5,4,1,45,38
93,1,1,2,5,50,55,50,45,70,50,55,55,30,30,55,50,5,3,3,3,3,8,NA,1,0,0,1,1,0,0,1,0,2,NA,NA,1,5,5,1,NA,2,NA,NA,4,1,72,14
94,1,3,3,7,70,50,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,1,2,NA,0,0,0,0,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,37,13
95,1,1,1,1,90,25,50,50,0,0,80,25,40,50,0,0,2,2,1,1,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,2,37,42
96,3,2,1,3,70,50,50,50,50,50,60,60,50,50,60,60,4,4,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,1,2,2,1,NA,1,2,2,4,1,64,12
97,3,3,1,2,50,0,0,0,0,0,50,0,25,0,0,0,3,3,3,3,3,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,66,44
98,1,1,3,3,75,50,50,50,0,0,75,50,50,50,0,0,3,3,3,3,3,1,2,NA,0,0,1,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,52,1
99,2,3,2,7,50,50,50,50,50,50,50,50,40,50,50,50,3,3,3,3,3,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,1,8,1,2,5,1,8,7,4,2,42,28
100,3,3,3,7,10,20,40,10,30,10,40,40,50,20,30,0,5,3,5,3,4,8,NA,3,0,0,0,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,7,3,4,1,56,27
101,3,3,1,5,0,40,0,50,75,75,0,30,0,50,60,60,3,3,5,3,3,8,NA,6,0,0,1,0,0,0,0,0,2,NA,NA,1,6,5,2,1,1,5,5,4,2,50,13
102,3,3,1,5,50,40,30,50,50,40,75,40,40,50,50,40,3,3,2,3,3,4,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,4,4,2,1,65,27
103,3,3,2,7,75,25,0,0,0,0,75,25,50,50,0,0,3,2,2,2,3,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,48,12
104,3,3,2,5,0,50,20,30,50,30,20,40,20,30,30,30,3,4,4,4,5,8,NA,2,1,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,4,2,75,13
105,3,1,1,8,70,0,0,50,60,0,70,0,0,0,60,0,2,2,2,2,2,1,2,NA,0,1,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,47,12
106,1,2,2,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,2,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,42,40
107,3,3,2,8,10,10,60,10,50,50,50,30,75,25,25,50,3,3,3,3,3,3,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,5,4,1,43,26
108,3,2,1,8,0,55,25,30,40,45,10,60,20,55,70,65,5,5,5,5,5,8,NA,8,1,0,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,5,4,2,68,2
109,4,NA,1,4,20,65,30,10,85,70,35,65,30,20,85,70,5,5,5,4,5,5,2,NA,0,0,0,1,0,0,0,0,1,5,5,NA,NA,NA,1,NA,1,2,2,4,1,68,15
110,3,3,2,8,60,50,50,50,50,50,50,50,50,50,50,30,2,2,2,2,2,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,56,2
111,3,3,2,5,0,50,10,10,80,100,0,50,30,30,80,100,5,5,5,5,5,6,1,NA,1,0,0,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,2,NA,NA,99,2,62,14
112,3,1,2,8,0,60,10,20,60,60,10,60,10,20,60,60,4,4,4,4,5,8,NA,5,0,0,0,0,0,0,0,1,2,NA,NA,1,6,2,2,1,1,5,5,4,1,67,27
113,2,1,1,7,10,25,25,50,50,30,10,10,10,10,40,25,4,4,3,4,5,8,NA,8,1,1,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,2,2,60,11
114,2,3,2,7,50,70,10,10,40,20,50,70,20,30,10,10,3,3,2,2,3,1,1,NA,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,48,15
115,3,3,2,7,25,50,30,50,50,60,30,50,20,60,40,50,4,2,3,4,4,4,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,4,4,2,2,68,27
116,3,3,3,7,0,0,0,0,60,60,0,0,0,0,60,60,4,4,5,5,5,8,NA,5,1,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,65,40
117,1,2,3,4,50,20,30,50,30,10,50,30,30,40,30,10,2,3,3,3,3,1,2,NA,0,1,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,60,13
118,3,3,2,8,40,20,20,0,50,10,30,10,20,0,50,10,4,4,2,4,4,8,NA,8,0,0,0,1,0,0,1,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,4,1,46,4
119,3,3,1,7,60,60,0,60,30,30,60,50,0,50,30,30,3,3,3,2,2,8,NA,8,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,2,2,2,60,28
120,2,3,2,8,43,39,43,36,45,40,40,39,42,36,45,40,2,2,3,3,2,8,NA,1,0,0,1,1,0,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,34,43
121,3,1,1,1,40,80,50,50,50,50,45,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,1,3,3,1,NA,1,2,7,1,2,41,2
122,3,1,2,2,25,25,50,50,0,0,75,25,50,50,0,0,3,3,2,2,3,1,2,NA,0,0,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,1,61,8
123,2,3,2,4,60,0,0,0,0,0,50,0,0,0,0,0,4,5,2,3,3,1,2,NA,0,1,1,1,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,3,2,31,27
124,3,2,2,2,100,0,50,80,0,0,80,0,50,80,10,0,1,1,1,1,1,1,1,NA,0,0,0,0,1,1,1,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,68,23
125,3,1,1,1,0,0,0,0,75,25,0,0,0,0,75,10,4,4,4,5,5,5,1,NA,1,1,1,1,0,0,1,0,2,NA,NA,1,8,5,2,4,1,2,2,4,1,65,14
126,3,1,1,5,0,40,0,30,60,50,0,40,0,30,55,55,5,5,4,4,4,8,NA,5,1,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,5,4,1,38,37
127,3,1,1,3,25,70,10,60,70,60,0,50,0,40,70,70,3,4,3,5,5,2,1,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,8,2,3,2,75,40
128,3,1,1,5,30,20,20,30,50,30,30,20,20,30,50,20,2,2,4,4,4,8,NA,8,0,0,1,0,0,0,0,0,2,NA,NA,1,8,5,2,4,1,2,2,4,2,44,24
129,4,NA,1,5,0,25,0,0,25,75,0,25,0,0,25,50,5,5,5,5,5,8,NA,8,1,0,1,1,1,0,0,0,1,6,6,NA,NA,NA,1,NA,1,8,6,2,2,73,23
130,1,1,1,3,50,0,100,20,0,0,50,0,100,10,0,0,4,4,3,3,3,3,1,NA,0,1,0,0,1,1,0,0,2,NA,NA,1,3,3,1,NA,1,3,3,2,2,64,11
131,3,3,2,1,40,40,0,0,0,0,40,40,0,0,0,0,3,3,2,4,4,1,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,40,14
132,2,3,3,5,75,0,30,30,60,20,90,0,0,80,30,30,3,2,1,1,2,1,2,NA,0,1,1,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,50,11
133,3,1,1,4,30,70,40,70,70,60,45,75,40,75,60,50,4,4,3,4,4,4,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,4,4,4,2,54,26
134,3,3,2,8,10,10,0,0,20,10,10,10,0,0,20,0,3,4,4,3,3,8,NA,5,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,2,1,70,1
135,3,3,2,8,50,30,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,70,46
136,3,3,2,8,20,50,0,30,0,0,0,0,0,0,0,0,3,3,3,4,4,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,3,2,61,29
137,4,NA,2,4,50,40,25,70,30,0,50,50,10,50,30,0,4,3,3,2,2,4,2,NA,0,0,0,0,0,1,0,0,1,4,4,NA,NA,NA,1,NA,1,4,4,4,1,69,27
138,3,1,1,8,0,50,0,0,50,0,0,50,0,50,50,0,5,5,5,5,5,8,NA,8,1,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,2,2,55,1
139,3,3,1,7,45,40,40,40,50,30,51,40,30,30,45,30,3,2,2,3,3,8,NA,8,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,60,27
140,4,NA,2,5,0,100,50,25,50,25,0,100,0,50,50,50,5,5,5,5,5,2,1,NA,1,0,1,0,0,0,0,0,1,2,2,NA,NA,NA,1,NA,1,7,2,3,2,45,14
141,3,2,1,1,70,0,0,0,20,0,70,0,0,0,30,0,1,1,2,2,2,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,42,38
142,1,2,2,8,25,25,25,25,25,25,25,25,25,25,25,25,4,4,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,1,48,9
143,3,2,2,8,80,50,40,50,20,20,80,50,30,60,0,0,2,2,1,2,2,8,NA,1,0,0,0,0,1,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,3,2,47,24
144,3,3,2,7,70,30,0,0,10,5,75,20,0,0,10,5,3,3,2,2,2,1,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,70,45
145,3,3,1,8,90,10,50,40,30,10,90,10,30,30,30,10,3,3,2,2,2,1,2,NA,0,1,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,1,46,35
146,2,3,2,7,10,20,50,20,50,40,40,10,50,20,40,40,4,4,3,3,3,8,NA,5,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,63,28
147,3,3,1,1,50,60,40,35,40,50,55,50,45,45,45,45,2,2,2,3,2,1,2,NA,0,0,0,1,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,43,13
148,3,3,1,8,75,80,50,50,60,50,60,50,50,50,50,50,3,2,3,2,2,8,NA,1,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,33,46
149,4,NA,1,1,75,25,50,50,50,40,70,0,0,50,0,45,1,1,2,2,2,8,NA,1,0,1,1,0,0,0,0,0,1,1,1,NA,NA,NA,1,NA,1,5,5,2,1,29,17
150,2,3,2,7,60,55,50,55,55,50,55,45,45,45,50,45,3,2,1,2,2,8,NA,1,0,1,1,1,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,46,13
151,3,3,2,1,100,10,50,25,0,0,75,10,50,25,15,0,2,2,1,1,1,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,35,14
152,2,1,2,8,50,40,10,10,10,0,50,30,10,10,0,0,4,4,3,3,3,8,NA,8,0,0,0,0,1,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,46,47
153,3,1,1,7,35,45,25,35,45,15,25,15,30,25,35,5,4,5,3,2,4,4,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,4,4,1,60,28
154,3,3,1,6,75,80,80,75,70,50,50,60,70,70,50,50,3,4,4,3,3,3,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,3,3,4,2,49,27
155,3,2,1,8,50,50,25,60,40,10,40,50,0,60,40,10,2,2,4,2,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,7,7,4,2,53,27
156,3,2,2,7,50,35,0,50,5,3,10,1,0,10,0,0,3,3,3,3,3,8,NA,8,0,0,1,0,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,50,26
157,3,3,2,1,70,40,50,50,30,20,60,30,40,40,20,10,3,3,3,3,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,68,35
158,3,3,2,7,60,10,30,20,40,10,40,5,20,10,30,10,3,4,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,1,61,13
159,1,2,3,7,0,2,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,32,10
160,2,3,2,8,50,25,0,0,0,0,50,25,25,0,0,0,3,2,2,2,2,1,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,3,1,28,12
161,3,3,2,3,0,10,10,10,60,80,0,0,0,0,60,80,4,4,5,5,5,6,1,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,6,5,2,6,1,5,5,3,1,54,13
162,3,3,1,8,50,50,50,50,50,50,50,50,50,50,50,50,3,2,2,3,3,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,35,47
163,3,3,2,8,10,70,50,50,60,50,10,70,50,50,50,50,5,4,3,3,4,2,2,NA,1,0,1,0,0,1,0,0,3,NA,NA,1,2,2,1,NA,1,1,1,3,2,59,14
164,3,3,2,8,75,65,75,80,65,65,70,60,70,75,60,60,3,2,2,3,3,3,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,3,3,99,2,63,23
165,3,3,2,8,50,25,50,50,50,25,50,25,25,25,50,25,3,3,3,3,3,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,7,4,2,39,13
166,3,3,1,1,75,0,5,10,0,0,5,0,0,5,0,0,2,1,1,1,2,1,1,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,75,27
167,3,2,1,8,85,20,20,35,15,10,75,10,15,15,7,5,1,2,2,1,2,1,2,NA,0,1,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,53,13
168,4,NA,1,3,80,40,10,50,35,0,70,50,20,50,40,0,3,3,4,2,2,8,NA,1,0,0,1,0,1,1,0,0,1,1,1,NA,NA,NA,1,NA,1,1,1,4,1,32,6
169,3,3,1,1,70,30,20,20,20,20,60,20,20,20,20,10,4,2,2,2,2,1,2,NA,0,1,1,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,63,20
170,3,1,1,2,60,50,20,50,50,60,50,40,20,40,50,50,2,4,3,3,3,1,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,44,44
171,3,2,1,8,20,20,10,0,0,0,0,0,0,0,0,0,5,5,5,5,5,2,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,7,2,3,1,62,4
172,3,3,2,6,100,0,0,0,0,0,80,0,0,0,0,0,2,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,64,33
173,3,3,2,3,0,20,20,20,60,40,60,20,20,40,50,20,2,2,2,3,5,1,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,54,23
174,3,3,1,5,75,25,25,50,20,5,60,35,40,65,10,0,2,2,1,2,2,4,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,4,4,1,NA,1,4,4,4,1,60,28
175,3,1,1,1,80,20,10,10,5,5,80,10,5,5,5,5,4,2,3,2,2,8,NA,1,0,1,1,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,65,6
176,3,1,1,3,0,50,0,0,80,20,0,50,0,0,80,20,5,5,5,5,5,5,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,5,5,1,NA,1,2,2,3,2,72,13
